date,provincie,version,cases,deceased,most_likely,low_90,high_90
2021-07-06,Limburg,66.0,49.0,0.0,2.1,1.28,2.85
2021-07-07,Limburg,66.0,90.0,0.0,2.51,1.78,3.21
2021-07-08,Limburg,66.0,106.0,1.0,2.77,2.07,3.36
2021-07-09,Limburg,66.0,166.0,0.0,2.87,2.28,3.43
2021-07-10,Limburg,66.0,242.0,0.0,2.71,2.15,3.2
2021-07-11,Limburg,66.0,276.0,0.0,2.41,1.9,2.87
2021-07-12,Limburg,66.0,323.0,0.0,2.15,1.68,2.6
2021-07-13,Limburg,66.0,280.0,0.0,1.95,1.47,2.36
2021-07-14,Limburg,66.0,314.0,0.0,1.88,1.42,2.28
2021-07-15,Limburg,66.0,394.0,0.0,1.84,1.39,2.22
2021-07-16,Limburg,66.0,472.0,0.0,1.68,1.26,2.06
2021-07-17,Limburg,66.0,551.0,0.0,1.52,1.08,1.87
2021-07-18,Limburg,66.0,521.0,0.0,1.27,0.85,1.63
2021-07-19,Limburg,66.0,343.0,0.0,1.02,0.61,1.39
2021-07-20,Limburg,66.0,460.0,0.0,0.84,0.43,1.22
2021-07-21,Limburg,66.0,433.0,0.0,0.78,0.34,1.15
2021-07-22,Limburg,66.0,380.0,0.0,0.78,0.34,1.16
2021-07-23,Limburg,66.0,357.0,0.0,0.78,0.34,1.17
2021-07-24,Limburg,66.0,422.0,0.0,0.68,0.22,1.06
2021-07-25,Limburg,66.0,388.0,1.0,0.6,0.15,0.99
2021-07-26,Limburg,66.0,262.0,1.0,0.52,0.07,0.9
2021-07-27,Limburg,66.0,248.0,0.0,0.5,0.05,0.89
2021-07-28,Limburg,66.0,289.0,1.0,0.49,0.05,0.89
2021-07-29,Limburg,66.0,265.0,0.0,0.5,0.05,0.91
2021-07-30,Limburg,66.0,289.0,0.0,0.47,0.03,0.88
2021-07-31,Limburg,66.0,209.0,2.0,0.38,0.0,0.79
2021-08-01,Limburg,66.0,159.0,1.0,0.29,0.0,0.73
2021-08-02,Limburg,66.0,131.0,0.0,0.33,0.0,0.77
2021-08-03,Limburg,66.0,174.0,0.0,0.52,0.04,0.98
2021-08-04,Limburg,66.0,173.0,0.0,0.81,0.26,1.32
2021-08-05,Limburg,66.0,195.0,1.0,0.99,0.42,1.49
2021-08-06,Limburg,66.0,242.0,2.0,1.05,0.47,1.53
2021-08-07,Limburg,66.0,200.0,1.0,0.93,0.36,1.41
2021-08-08,Limburg,66.0,141.0,0.0,0.81,0.24,1.29
2021-08-09,Limburg,66.0,173.0,0.0,0.67,0.13,1.16
2021-08-10,Limburg,66.0,128.0,0.0,0.6,0.04,1.06
2021-08-11,Limburg,66.0,180.0,0.0,0.66,0.09,1.15
2021-08-12,Limburg,66.0,113.0,0.0,0.77,0.17,1.28
2021-08-13,Limburg,66.0,144.0,1.0,0.79,0.18,1.3
2021-08-14,Limburg,66.0,172.0,1.0,0.83,0.21,1.34
2021-08-15,Limburg,66.0,143.0,0.0,0.85,0.22,1.36
2021-08-16,Limburg,66.0,120.0,0.0,0.89,0.26,1.41
2021-08-17,Limburg,66.0,119.0,1.0,0.87,0.29,1.43
2021-08-18,Limburg,66.0,171.0,0.0,0.88,0.26,1.41
2021-08-19,Limburg,66.0,143.0,0.0,0.88,0.28,1.43
2021-08-20,Limburg,66.0,109.0,1.0,0.88,0.25,1.41
2021-08-21,Limburg,66.0,132.0,0.0,0.82,0.23,1.38
2021-08-22,Limburg,66.0,124.0,0.0,0.8,0.17,1.33
2021-08-23,Limburg,66.0,125.0,1.0,0.8,0.16,1.33
2021-08-24,Limburg,66.0,99.0,0.0,0.8,0.19,1.36
2021-08-25,Limburg,66.0,135.0,1.0,0.86,0.2,1.4
2021-08-26,Limburg,66.0,109.0,0.0,0.92,0.26,1.47
2021-08-27,Limburg,66.0,91.0,1.0,0.94,0.29,1.5
2021-08-28,Limburg,66.0,152.0,5.0,0.95,0.31,1.52
2021-08-29,Limburg,66.0,144.0,1.0,0.97,0.32,1.53
2021-08-30,Limburg,66.0,76.0,1.0,0.97,0.32,1.53
2021-08-31,Limburg,66.0,92.0,2.0,1.04,0.39,1.6
2021-09-01,Limburg,66.0,162.0,0.0,1.1,0.48,1.68
2021-09-02,Limburg,66.0,132.0,1.0,1.14,0.51,1.7
2021-09-03,Limburg,66.0,128.0,0.0,1.18,0.55,1.73
2021-09-04,Limburg,66.0,151.0,1.0,1.12,0.48,1.65
2021-09-05,Limburg,66.0,112.0,0.0,1.0,0.41,1.57
2021-09-06,Limburg,66.0,138.0,1.0,0.96,0.34,1.51
2021-09-07,Limburg,66.0,123.0,0.0,0.97,0.33,1.51
2021-09-08,Limburg,66.0,121.0,1.0,0.98,0.34,1.52
2021-09-09,Limburg,66.0,130.0,0.0,1.04,0.41,1.59
2021-09-10,Limburg,66.0,135.0,0.0,0.97,0.37,1.54
2021-09-11,Limburg,66.0,149.0,0.0,0.92,0.27,1.45
2021-09-12,Limburg,66.0,118.0,0.0,0.81,0.21,1.37
2021-09-13,Limburg,66.0,87.0,0.0,0.74,0.11,1.27
2021-09-14,Limburg,66.0,104.0,0.0,0.75,0.13,1.3
2021-09-15,Limburg,66.0,102.0,0.0,0.86,0.19,1.41
2021-09-16,Limburg,66.0,119.0,4.0,1.04,0.37,1.61
2021-09-17,Limburg,66.0,128.0,0.0,1.2,0.54,1.76
2021-09-18,Limburg,66.0,146.0,0.0,1.21,0.58,1.77
2021-09-19,Limburg,66.0,141.0,0.0,1.19,0.59,1.76
2021-09-20,Limburg,66.0,135.0,2.0,1.16,0.56,1.72
2021-09-21,Limburg,66.0,109.0,0.0,1.1,0.48,1.64
2021-09-22,Limburg,66.0,153.0,0.0,1.07,0.44,1.6
2021-09-23,Limburg,66.0,150.0,0.0,1.06,0.43,1.59
2021-09-24,Limburg,66.0,135.0,0.0,1.04,0.41,1.57
2021-09-25,Limburg,66.0,123.0,0.0,0.99,0.35,1.51
2021-09-26,Limburg,66.0,141.0,0.0,0.97,0.35,1.51
2021-09-27,Limburg,66.0,134.0,0.0,0.98,0.37,1.53
2021-09-28,Limburg,66.0,105.0,2.0,1.07,0.47,1.63
2021-09-29,Limburg,66.0,175.0,3.0,1.13,0.53,1.68
2021-09-30,Limburg,66.0,141.0,0.0,1.13,0.53,1.67
2021-10-01,Limburg,66.0,168.0,2.0,1.1,0.51,1.64
2021-10-02,Limburg,66.0,139.0,0.0,1.05,0.44,1.57
2021-10-03,Limburg,66.0,145.0,0.0,0.98,0.38,1.51
2021-10-04,Limburg,66.0,129.0,0.0,1.02,0.4,1.54
2021-10-05,Limburg,66.0,135.0,2.0,1.16,0.56,1.69
2021-10-06,Limburg,66.0,165.0,1.0,1.29,0.7,1.81
2021-10-07,Limburg,66.0,185.0,2.0,1.4,0.83,1.91
2021-10-08,Limburg,66.0,240.0,0.0,1.4,0.83,1.89
2021-10-09,Limburg,66.0,164.0,0.0,1.33,0.76,1.8
2021-10-10,Limburg,66.0,218.0,0.0,1.33,0.8,1.82
2021-10-11,Limburg,66.0,193.0,1.0,1.36,0.81,1.82
2021-10-12,Limburg,66.0,200.0,1.0,1.41,0.88,1.87
2021-10-13,Limburg,66.0,310.0,0.0,1.55,1.05,2.01
2021-10-14,Limburg,66.0,274.0,1.0,1.65,1.15,2.08
2021-10-15,Limburg,66.0,299.0,0.0,1.64,1.15,2.05
2021-10-16,Limburg,66.0,360.0,1.0,1.63,1.16,2.03
2021-10-17,Limburg,66.0,420.0,0.0,1.52,1.05,1.9
2021-10-18,Limburg,66.0,346.0,0.0,1.42,0.98,1.81
2021-10-19,Limburg,66.0,447.0,2.0,1.39,0.95,1.77
2021-10-20,Limburg,66.0,400.0,4.0,1.35,0.91,1.72
2021-10-21,Limburg,66.0,383.0,1.0,1.44,1.02,1.81
2021-10-22,Limburg,66.0,569.0,1.0,1.5,1.09,1.86
2021-10-23,Limburg,66.0,489.0,3.0,1.45,1.05,1.8
2021-10-24,Limburg,66.0,659.0,0.0,1.38,0.98,1.72
2021-10-25,Limburg,66.0,568.0,0.0,1.31,0.91,1.64
2021-10-26,Limburg,66.0,516.0,8.0,1.26,0.87,1.59
2021-10-27,Limburg,66.0,600.0,3.0,1.26,0.88,1.59
2021-10-28,Limburg,66.0,668.0,2.0,1.31,0.93,1.63
2021-10-29,Limburg,66.0,752.0,0.0,1.52,1.16,1.84
2021-10-30,Limburg,66.0,620.0,4.0,1.57,1.21,1.87
2021-10-31,Limburg,66.0,821.0,4.0,1.58,1.23,1.87
2021-11-01,Limburg,66.0,1173.0,1.0,1.49,1.16,1.78
2021-11-02,Limburg,66.0,833.0,3.0,1.33,1.0,1.61
2021-11-03,Limburg,66.0,999.0,7.0,1.29,0.98,1.58
2021-11-04,Limburg,66.0,926.0,1.0,1.2,0.87,1.47
2021-11-05,Limburg,66.0,919.0,3.0,1.17,0.87,1.46
2021-11-06,Limburg,66.0,1216.0,9.0,1.36,1.05,1.63
2021-11-07,Limburg,66.0,1031.0,0.0,1.37,1.06,1.63
2021-11-08,Limburg,66.0,1140.0,2.0,1.37,1.06,1.62
2021-11-09,Limburg,66.0,1469.0,1.0,1.33,1.02,1.57
2021-11-10,Limburg,66.0,1269.0,5.0,1.17,0.88,1.42
2021-11-11,Limburg,66.0,1230.0,4.0,0.98,0.68,1.23
2021-11-12,Limburg,66.0,1358.0,0.0,1.01,0.7,1.25
2021-11-13,Limburg,66.0,1190.0,11.0,1.14,0.86,1.4
2021-11-14,Limburg,66.0,852.0,1.0,1.43,1.14,1.67
2021-11-15,Limburg,66.0,1745.0,5.0,1.72,1.44,1.95
2021-11-16,Limburg,66.0,1945.0,2.0,1.76,1.51,1.99
2021-11-17,Limburg,66.0,1923.0,3.0,1.72,1.48,1.94
2021-11-18,Limburg,66.0,2277.0,0.0,1.46,1.21,1.66
2021-11-19,Limburg,66.0,2072.0,5.0,1.15,0.9,1.35
2021-11-20,Limburg,66.0,2362.0,25.0,0.97,0.73,1.18
2021-11-21,Limburg,66.0,1624.0,3.0,0.93,0.7,1.15
2021-11-22,Limburg,66.0,1992.0,1.0,1.01,0.77,1.22
2021-11-23,Limburg,66.0,2001.0,2.0,1.18,0.93,1.38
2021-11-24,Limburg,66.0,2169.0,12.0,1.17,0.94,1.38
2021-11-25,Limburg,66.0,2478.0,3.0,1.22,0.98,1.42
2021-11-26,Limburg,66.0,2456.0,13.0,1.06,0.81,1.25
2021-11-27,Limburg,66.0,1924.0,6.0,1.0,0.75,1.19
2021-11-28,Limburg,66.0,2239.0,2.0,0.84,0.6,1.04
2021-11-29,Limburg,66.0,2091.0,1.0,0.84,0.59,1.04
2021-11-30,Limburg,66.0,2372.0,13.0,0.83,0.59,1.04
2021-12-01,Limburg,66.0,1536.0,8.0,0.94,0.7,1.15
2021-12-02,Limburg,66.0,2253.0,3.0,0.96,0.71,1.16
2021-12-03,Limburg,66.0,1955.0,5.0,0.98,0.74,1.19
2021-12-04,Limburg,66.0,2229.0,12.0,0.91,0.65,1.11
2021-12-05,Limburg,66.0,2052.0,5.0,0.91,0.65,1.11
2021-12-06,Limburg,66.0,1835.0,6.0,0.73,0.49,0.95
2021-12-07,Limburg,66.0,1709.0,14.0,0.69,0.44,0.91
2021-12-08,Limburg,66.0,1812.0,4.0,0.63,0.38,0.86
2021-12-09,Limburg,66.0,1599.0,3.0,0.65,0.37,0.87
2021-12-10,Limburg,66.0,1534.0,16.0,0.63,0.35,0.86
2021-12-11,Limburg,66.0,1428.0,17.0,0.57,0.28,0.8
2021-12-12,Limburg,66.0,1476.0,3.0,0.47,0.18,0.71
2021-12-13,Limburg,66.0,1186.0,3.0,0.41,0.12,0.66
2021-12-14,Limburg,66.0,1011.0,4.0,0.47,0.18,0.74
2021-12-15,Limburg,66.0,976.0,4.0,0.59,0.28,0.86
2021-12-16,Limburg,66.0,967.0,4.0,0.72,0.39,0.98
2021-12-17,Limburg,66.0,1232.0,14.0,0.78,0.46,1.05
2021-12-18,Limburg,66.0,1055.0,4.0,0.7,0.38,0.98
2021-12-19,Limburg,66.0,943.0,0.0,0.57,0.25,0.86
2021-12-20,Limburg,66.0,677.0,3.0,0.48,0.13,0.76
2021-12-21,Limburg,66.0,668.0,3.0,0.49,0.15,0.79
2021-12-22,Limburg,66.0,799.0,6.0,0.67,0.33,0.99
2021-12-23,Limburg,66.0,767.0,1.0,0.82,0.45,1.12
2021-12-24,Limburg,66.0,783.0,0.0,0.93,0.56,1.23
2021-12-25,Limburg,66.0,749.0,4.0,0.86,0.5,1.17
2021-12-26,Limburg,66.0,680.0,1.0,0.83,0.48,1.15
2021-12-27,Limburg,66.0,694.0,0.0,0.9,0.53,1.21
2021-12-28,Limburg,66.0,576.0,2.0,1.1,0.75,1.42
2021-12-29,Limburg,66.0,789.0,19.0,1.19,0.85,1.51
2021-12-30,Limburg,66.0,826.0,1.0,1.26,0.92,1.57
2021-12-31,Limburg,66.0,1005.0,5.0,1.28,0.94,1.58
2022-01-01,Limburg,66.0,651.0,3.0,1.23,0.91,1.54
2022-01-02,Limburg,66.0,810.0,0.0,1.26,0.92,1.55
2022-01-03,Limburg,66.0,1026.0,2.0,1.32,0.98,1.6
2022-01-04,Limburg,66.0,857.0,0.0,1.54,1.21,1.81
2022-01-05,Limburg,66.0,1182.0,1.0,1.57,1.25,1.83
2022-01-06,Limburg,66.0,1076.0,0.0,1.42,1.13,1.69
2022-01-07,Limburg,66.0,1650.0,6.0,1.17,0.86,1.42
2022-01-08,Limburg,66.0,1032.0,0.0,0.98,0.69,1.25
2022-01-09,Limburg,66.0,986.0,0.0,0.92,0.61,1.18
2022-01-10,Limburg,66.0,956.0,0.0,1.06,0.75,1.32
2022-01-11,Limburg,66.0,1114.0,1.0,1.18,0.87,1.43
2022-01-12,Limburg,66.0,1506.0,0.0,1.39,1.08,1.63
2022-01-13,Limburg,66.0,1451.0,4.0,1.31,1.01,1.55
2022-01-14,Limburg,66.0,1341.0,0.0,1.27,0.97,1.5
2022-01-15,Limburg,66.0,1349.0,3.0,1.18,0.9,1.42
2022-01-16,Limburg,66.0,1226.0,0.0,1.13,0.85,1.37
2022-01-17,Limburg,66.0,1710.0,0.0,1.16,0.87,1.39
2022-01-18,Limburg,66.0,1519.0,2.0,1.17,0.89,1.4
2022-01-19,Limburg,66.0,1524.0,0.0,1.13,0.85,1.36
2020-02-28,Nederland,63.0,0.08333333333333333,0.0,0.0,0.0,10.81
2020-02-29,Nederland,63.0,0.08333333333333333,0.0,0.4000000000000001,0.0,8.594166666666668
2020-03-01,Nederland,63.0,0.25,0.0,0.4608333333333334,0.0,6.97
2020-03-02,Nederland,63.0,0.4166666666666667,0.0,0.6408333333333334,0.0,6.083333333333333
2020-03-03,Nederland,63.0,0.3333333333333333,0.0,1.2066666666666668,0.0,5.696666666666666
2020-03-04,Nederland,63.0,0.8333333333333334,0.0,1.3966666666666667,0.045000000000000005,5.3116666666666665
2020-03-05,Nederland,63.0,1.4166666666666667,0.0,1.468333333333333,0.105,5.0025
2020-03-06,Nederland,63.0,3.3333333333333335,0.0,1.6875,0.14583333333333331,4.785
2020-03-07,Nederland,63.0,4.166666666666667,0.08333333333333333,1.8625,0.225,4.645833333333333
2020-03-08,Nederland,63.0,2.6666666666666665,0.08333333333333333,1.8325000000000002,0.29333333333333333,4.41
2020-03-09,Nederland,63.0,5.083333333333333,0.08333333333333333,1.8408333333333333,0.39916666666666667,4.256666666666667
2020-03-10,Nederland,63.0,10.833333333333334,0.0,1.7891666666666666,0.4041666666666666,4.023333333333333
2020-03-11,Nederland,63.0,10.25,0.08333333333333333,1.9141666666666666,0.46249999999999997,3.9616666666666664
2020-03-12,Nederland,63.0,10.583333333333334,0.0,1.8666666666666665,0.46416666666666667,3.7616666666666667
2020-03-13,Nederland,63.0,9.416666666666666,0.25,1.8816666666666666,0.5,3.6366666666666667
2020-03-14,Nederland,63.0,18.25,0.25,1.8466666666666667,0.555,3.51
2020-03-15,Nederland,63.0,14.416666666666666,0.5833333333333334,1.9100000000000001,0.6258333333333334,3.4508333333333336
2020-03-16,Nederland,63.0,22.5,0.3333333333333333,1.9141666666666666,0.6675,3.359166666666667
2020-03-17,Nederland,63.0,24.0,1.5,1.9916666666666665,0.7358333333333333,3.3341666666666665
2020-03-18,Nederland,63.0,28.916666666666668,1.3333333333333333,2.089166666666667,0.8424999999999999,3.3524999999999996
2020-03-19,Nederland,63.0,33.0,1.75,2.1091666666666664,0.8866666666666667,3.285833333333333
2020-03-20,Nederland,63.0,44.416666666666664,2.4166666666666665,2.0416666666666665,0.8491666666666666,3.1374999999999997
2020-03-21,Nederland,63.0,53.083333333333336,2.5833333333333335,1.9533333333333334,0.82,2.9958333333333336
2020-03-22,Nederland,63.0,50.416666666666664,3.5833333333333335,1.86,0.7616666666666667,2.839166666666667
2020-03-23,Nederland,63.0,46.083333333333336,2.6666666666666665,1.8433333333333335,0.7775,2.795
2020-03-24,Nederland,63.0,62.416666666666664,5.166666666666667,1.8383333333333332,0.7883333333333334,2.7458333333333336
2020-03-25,Nederland,63.0,70.25,6.666666666666667,1.8416666666666668,0.815,2.7158333333333338
2020-03-26,Nederland,63.0,83.91666666666667,6.25,1.845,0.8533333333333334,2.6991666666666667
2020-03-27,Nederland,63.0,97.25,9.5,1.7316666666666667,0.77,2.5466666666666664
2020-03-28,Nederland,63.0,95.5,7.416666666666667,1.5416666666666667,0.6141666666666666,2.3241666666666667
2020-03-29,Nederland,63.0,91.0,10.416666666666666,1.385,0.48666666666666664,2.1525
2020-03-30,Nederland,63.0,72.75,7.5,1.2483333333333333,0.38083333333333336,2.0091666666666668
2020-03-31,Nederland,63.0,69.5,14.333333333333334,1.1758333333333333,0.32416666666666666,1.9325
2020-04-01,Nederland,63.0,84.0,11.166666666666666,1.1591666666666667,0.31916666666666665,1.9116666666666668
2020-04-02,Nederland,63.0,90.25,13.666666666666666,1.1708333333333334,0.34500000000000003,1.9225
2020-04-03,Nederland,63.0,85.0,11.833333333333334,1.1591666666666667,0.33499999999999996,1.9000000000000001
2020-04-04,Nederland,63.0,83.5,14.75,1.1008333333333333,0.29916666666666664,1.8391666666666666
2020-04-05,Nederland,63.0,91.58333333333333,8.75,1.0441666666666667,0.22999999999999998,1.7608333333333333
2020-04-06,Nederland,63.0,78.75,8.416666666666666,1.015,0.21833333333333335,1.7358333333333331
2020-04-07,Nederland,63.0,65.16666666666667,19.333333333333332,1.0616666666666668,0.2708333333333333,1.795
2020-04-08,Nederland,63.0,79.91666666666667,12.333333333333334,1.1624999999999999,0.35250000000000004,1.8933333333333333
2020-04-09,Nederland,63.0,100.66666666666667,12.083333333333334,1.2316666666666667,0.42500000000000004,1.9574999999999998
2020-04-10,Nederland,63.0,110.58333333333333,9.5,1.2533333333333332,0.44,1.9608333333333334
2020-04-11,Nederland,63.0,108.41666666666667,11.166666666666666,1.1716666666666666,0.38166666666666665,1.8683333333333334
2020-04-12,Nederland,63.0,97.58333333333333,7.833333333333333,0.9900000000000001,0.24666666666666667,1.6775
2020-04-13,Nederland,63.0,79.91666666666667,7.083333333333333,0.8241666666666667,0.1375,1.515
2020-04-14,Nederland,63.0,71.83333333333333,10.166666666666666,0.7400000000000001,0.10916666666666668,1.4574999999999998
2020-04-15,Nederland,63.0,60.833333333333336,15.416666666666666,0.79,0.145,1.5258333333333332
2020-04-16,Nederland,63.0,89.08333333333333,15.416666666666666,0.8825,0.21083333333333334,1.6191666666666666
2020-04-17,Nederland,63.0,102.83333333333333,12.0,0.9258333333333333,0.25666666666666665,1.665
2020-04-18,Nederland,63.0,98.83333333333333,12.0,0.8825,0.22166666666666668,1.6175
2020-04-19,Nederland,63.0,85.25,6.666666666666667,0.7741666666666668,0.14333333333333334,1.5133333333333334
2020-04-20,Nederland,63.0,62.333333333333336,5.416666666666667,0.6483333333333333,0.0675,1.3941666666666668
2020-04-21,Nederland,63.0,59.666666666666664,13.5,0.5833333333333334,0.02916666666666667,1.3341666666666667
2020-04-22,Nederland,63.0,59.0,11.75,0.5691666666666667,0.014166666666666668,1.3316666666666668
2020-04-23,Nederland,63.0,72.83333333333333,10.75,0.6025,0.035833333333333335,1.3825
2020-04-24,Nederland,63.0,67.08333333333333,9.25,0.5975,0.035833333333333335,1.3833333333333335
2020-04-25,Nederland,63.0,53.916666666666664,10.0,0.5091666666666667,0.016666666666666666,1.305
2020-04-26,Nederland,63.0,54.25,5.416666666666667,0.41083333333333333,0.0,1.2175
2020-04-27,Nederland,63.0,33.75,3.5833333333333335,0.3475,0.0,1.1616666666666666
2020-04-28,Nederland,63.0,16.083333333333332,4.833333333333333,0.3433333333333333,0.0,1.1683333333333332
2020-04-29,Nederland,63.0,32.333333333333336,11.333333333333334,0.4008333333333333,0.0,1.2425
2020-04-30,Nederland,63.0,42.25,6.833333333333333,0.4575,0.0008333333333333334,1.3191666666666666
2020-05-01,Nederland,63.0,39.833333333333336,8.333333333333334,0.505,0.006666666666666667,1.3858333333333333
2020-05-02,Nederland,63.0,36.416666666666664,7.75,0.5258333333333334,0.004166666666666667,1.42
2020-05-03,Nederland,63.0,28.166666666666668,5.75,0.5008333333333334,0.005,1.415
2020-05-04,Nederland,63.0,16.75,2.25,0.4991666666666667,0.018333333333333333,1.4333333333333333
2020-05-05,Nederland,63.0,26.583333333333332,6.833333333333333,0.5333333333333333,0.03916666666666666,1.4775
2020-05-06,Nederland,63.0,26.583333333333332,3.3333333333333335,0.5716666666666667,0.04750000000000001,1.5183333333333333
2020-05-07,Nederland,63.0,30.083333333333332,7.0,0.6133333333333334,0.049166666666666664,1.5716666666666665
2020-05-08,Nederland,63.0,26.583333333333332,6.0,0.6183333333333333,0.025833333333333337,1.5716666666666665
2020-05-09,Nederland,63.0,24.0,5.333333333333333,0.5575,0.01,1.5274999999999999
2020-05-10,Nederland,63.0,20.166666666666668,1.5,0.5125000000000001,0.008333333333333333,1.5016666666666667
2020-05-11,Nederland,63.0,14.916666666666666,1.3333333333333333,0.49166666666666664,0.0075,1.4916666666666665
2020-05-12,Nederland,63.0,16.25,4.666666666666667,0.47750000000000004,0.010833333333333334,1.4966666666666668
2020-05-13,Nederland,63.0,18.583333333333332,4.083333333333333,0.51,0.018333333333333333,1.5433333333333332
2020-05-14,Nederland,63.0,22.833333333333332,2.4166666666666665,0.5166666666666667,0.012499999999999999,1.5641666666666667
2020-05-15,Nederland,63.0,16.833333333333332,4.5,0.5158333333333333,0.01,1.5808333333333333
2020-05-16,Nederland,63.0,16.166666666666668,2.0833333333333335,0.4841666666666667,0.0,1.5599999999999998
2020-05-17,Nederland,63.0,10.416666666666666,0.9166666666666666,0.465,0.0,1.5616666666666665
2020-05-18,Nederland,63.0,12.333333333333334,1.3333333333333333,0.48666666666666664,0.0,1.5999999999999999
2020-05-19,Nederland,63.0,9.25,1.75,0.5283333333333333,0.0025,1.6491666666666667
2020-05-20,Nederland,63.0,15.583333333333334,2.6666666666666665,0.5966666666666667,0.016666666666666666,1.7391666666666667
2020-05-21,Nederland,63.0,21.166666666666668,2.3333333333333335,0.6608333333333333,0.024166666666666666,1.8158333333333332
2020-05-22,Nederland,63.0,15.333333333333334,1.0833333333333333,0.7091666666666666,0.04,1.8658333333333335
2020-05-23,Nederland,63.0,14.75,1.8333333333333333,0.7016666666666667,0.045000000000000005,1.8533333333333333
2020-05-24,Nederland,63.0,14.416666666666666,0.9166666666666666,0.6791666666666667,0.05416666666666667,1.8441666666666665
2020-05-25,Nederland,63.0,17.75,0.6666666666666666,0.655,0.049999999999999996,1.8266666666666669
2020-05-26,Nederland,63.0,10.75,1.9166666666666667,0.6541666666666667,0.049166666666666664,1.8366666666666667
2020-05-27,Nederland,63.0,16.166666666666668,1.25,0.6583333333333333,0.035833333333333335,1.845
2020-05-28,Nederland,63.0,14.833333333333334,2.5833333333333335,0.66,0.020833333333333332,1.8491666666666668
2020-05-29,Nederland,63.0,14.833333333333334,2.0833333333333335,0.6475,0.015,1.8416666666666668
2020-05-30,Nederland,63.0,11.75,1.75,0.6224999999999999,0.01,1.8316666666666668
2020-05-31,Nederland,63.0,14.666666666666666,0.25,0.5833333333333334,0.004166666666666667,1.8083333333333333
2020-06-01,Nederland,63.0,8.666666666666666,0.5,0.5566666666666666,0.0008333333333333334,1.7891666666666666
2020-06-02,Nederland,63.0,7.916666666666667,0.3333333333333333,0.5741666666666667,0.0016666666666666668,1.8133333333333332
2020-06-03,Nederland,63.0,7.75,1.0,0.6458333333333334,0.021666666666666667,1.8983333333333334
2020-06-04,Nederland,63.0,15.666666666666666,1.25,0.7258333333333334,0.049999999999999996,1.9908333333333335
2020-06-05,Nederland,63.0,18.083333333333332,1.0833333333333333,0.8125,0.085,2.0716666666666668
2020-06-06,Nederland,63.0,15.833333333333334,0.5833333333333334,0.8541666666666666,0.11166666666666668,2.1033333333333335
2020-06-07,Nederland,63.0,19.916666666666668,0.25,0.8358333333333333,0.1125,2.085
2020-06-08,Nederland,63.0,13.833333333333334,0.25,0.7758333333333334,0.08833333333333333,2.0225
2020-06-09,Nederland,63.0,13.666666666666666,1.3333333333333333,0.7341666666666667,0.06916666666666667,1.985
2020-06-10,Nederland,63.0,15.083333333333334,1.0,0.7191666666666666,0.055833333333333325,1.9749999999999999
2020-06-11,Nederland,63.0,13.5,0.25,0.6991666666666667,0.03916666666666666,1.9591666666666665
2020-06-12,Nederland,63.0,17.25,0.75,0.6891666666666666,0.03333333333333333,1.9541666666666666
2020-06-13,Nederland,63.0,15.083333333333334,0.3333333333333333,0.6833333333333332,0.02666666666666667,1.9591666666666665
2020-06-14,Nederland,63.0,12.0,0.16666666666666666,0.6508333333333334,0.008333333333333333,1.9283333333333335
2020-06-15,Nederland,63.0,13.25,0.5,0.6316666666666667,0.0033333333333333335,1.9174999999999998
2020-06-16,Nederland,63.0,11.166666666666666,0.4166666666666667,0.5808333333333333,0.0,1.875
2020-06-17,Nederland,63.0,9.416666666666666,0.3333333333333333,0.5541666666666667,0.0,1.86
2020-06-18,Nederland,63.0,10.333333333333334,0.3333333333333333,0.5233333333333333,0.0,1.8408333333333333
2020-06-19,Nederland,63.0,9.0,0.25,0.5125000000000001,0.0,1.8458333333333332
2020-06-20,Nederland,63.0,7.5,0.6666666666666666,0.5066666666666667,0.0,1.8525
2020-06-21,Nederland,63.0,7.916666666666667,0.08333333333333333,0.5141666666666667,0.0,1.8633333333333333
2020-06-22,Nederland,63.0,5.666666666666667,0.0,0.5066666666666667,0.0,1.8724999999999998
2020-06-23,Nederland,63.0,5.833333333333333,0.5,0.515,0.0,1.8950000000000002
2020-06-24,Nederland,63.0,6.666666666666667,0.16666666666666666,0.5341666666666667,0.0,1.9275
2020-06-25,Nederland,63.0,9.166666666666666,0.25,0.5466666666666667,0.0008333333333333334,1.9475
2020-06-26,Nederland,63.0,7.75,0.25,0.5608333333333334,0.0025,1.9691666666666665
2020-06-27,Nederland,63.0,6.416666666666667,0.16666666666666666,0.5533333333333333,0.005,1.9749999999999999
2020-06-28,Nederland,63.0,5.5,0.0,0.5483333333333333,0.0016666666666666668,1.9766666666666666
2020-06-29,Nederland,63.0,6.333333333333333,0.16666666666666666,0.535,0.0,1.969166666666667
2020-06-30,Nederland,63.0,4.75,0.4166666666666667,0.5366666666666666,0.0016666666666666668,1.9816666666666667
2020-07-01,Nederland,63.0,5.166666666666667,0.25,0.5508333333333334,0.0,2.0033333333333334
2020-07-02,Nederland,63.0,6.25,0.25,0.5675,0.0,2.0275
2020-07-03,Nederland,63.0,6.333333333333333,0.16666666666666666,0.5708333333333333,0.0,2.045
2020-07-04,Nederland,63.0,5.416666666666667,0.5,0.5708333333333333,0.0,2.055
2020-07-05,Nederland,63.0,6.0,0.08333333333333333,0.5525,0.0,2.0516666666666667
